Project Short Code,Species Code,Species Name,Commercial Species Group,Gear Code,Gear Description,Gear Group,Commercial Data Viewer,CPFV Species Group,CPFV Data Viewer
Statewide_SocEco,659,KELP ROCKFISH,NEARSHORE FINFISH,65,DRIFT GILL NET,GILL NET,No,ROCKFISH GROUP,YES
Statewide_SocEco,659,KELP ROCKFISH,NEARSHORE FINFISH,66,SET GILL NET,GILL NET,No,ROCKFISH GROUP,YES
Statewide_SocEco,659,KELP ROCKFISH,NEARSHORE FINFISH,71,PURSE SEINE,SEINE/NET,No,ROCKFISH GROUP,YES
Statewide_SocEco,660,HONEYCOMB ROCKFISH,SHELF-SLOPE ROCKFISH,1,HOOK & LINE,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,660,HONEYCOMB ROCKFISH,SHELF-SLOPE ROCKFISH,21,FISH TRAP,TRAP,YES,ROCKFISH GROUP,YES
Statewide_SocEco,660,HONEYCOMB ROCKFISH,SHELF-SLOPE ROCKFISH,51,UNKNOWN,Other-misc,No,ROCKFISH GROUP,YES
Statewide_SocEco,661,GREENBLOTCHED ROCKFISH,SHELF-SLOPE ROCKFISH,1,HOOK & LINE,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,661,GREENBLOTCHED ROCKFISH,SHELF-SLOPE ROCKFISH,3,Vertical Hook & Line/Portuguese Longline,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,661,GREENBLOTCHED ROCKFISH,SHELF-SLOPE ROCKFISH,5,SET LONGLINE,LONGLINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,661,GREENBLOTCHED ROCKFISH,SHELF-SLOPE ROCKFISH,8,TROLL (GROUNDFISH OR OTHER FISH),TROLL,YES,ROCKFISH GROUP,YES
Statewide_SocEco,661,GREENBLOTCHED ROCKFISH,SHELF-SLOPE ROCKFISH,21,FISH TRAP,TRAP,YES,ROCKFISH GROUP,YES
Statewide_SocEco,661,GREENBLOTCHED ROCKFISH,SHELF-SLOPE ROCKFISH,35,DAINISH/SCOTTISH SEINE,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,661,GREENBLOTCHED ROCKFISH,SHELF-SLOPE ROCKFISH,47,SELECTIVE FLATFISH TRAWL - SMALL FOOTROPE,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,661,GREENBLOTCHED ROCKFISH,SHELF-SLOPE ROCKFISH,48,TRAWL-Footrope less than 8 in. in diameter,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,661,GREENBLOTCHED ROCKFISH,SHELF-SLOPE ROCKFISH,49,TRAWL-Footrope greater than 8 in. in diameter,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,662,BRONZESPOTTED ROCKFISH,SHELF-SLOPE ROCKFISH,1,HOOK & LINE,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,662,BRONZESPOTTED ROCKFISH,SHELF-SLOPE ROCKFISH,3,Vertical Hook & Line/Portuguese Longline,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,662,BRONZESPOTTED ROCKFISH,SHELF-SLOPE ROCKFISH,5,SET LONGLINE,LONGLINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,662,BRONZESPOTTED ROCKFISH,SHELF-SLOPE ROCKFISH,9,TROLL (SALMON),TROLL,YES,ROCKFISH GROUP,YES
Statewide_SocEco,662,BRONZESPOTTED ROCKFISH,SHELF-SLOPE ROCKFISH,21,FISH TRAP,TRAP,YES,ROCKFISH GROUP,YES
Statewide_SocEco,662,BRONZESPOTTED ROCKFISH,SHELF-SLOPE ROCKFISH,48,TRAWL-Footrope less than 8 in. in diameter,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,662,BRONZESPOTTED ROCKFISH,SHELF-SLOPE ROCKFISH,66,SET GILL NET,GILL NET,No,ROCKFISH GROUP,YES
Statewide_SocEco,663,BANK ROCKFISH,SHELF-SLOPE ROCKFISH,0,UNKNOWN,MISC,No,ROCKFISH GROUP,YES
Statewide_SocEco,663,BANK ROCKFISH,SHELF-SLOPE ROCKFISH,1,HOOK & LINE,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,663,BANK ROCKFISH,SHELF-SLOPE ROCKFISH,3,Vertical Hook & Line/Portuguese Longline,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,663,BANK ROCKFISH,SHELF-SLOPE ROCKFISH,5,SET LONGLINE,LONGLINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,663,BANK ROCKFISH,SHELF-SLOPE ROCKFISH,8,TROLL (GROUNDFISH OR OTHER FISH),TROLL,YES,ROCKFISH GROUP,YES
Statewide_SocEco,663,BANK ROCKFISH,SHELF-SLOPE ROCKFISH,9,TROLL (SALMON),TROLL,YES,ROCKFISH GROUP,YES
Statewide_SocEco,663,BANK ROCKFISH,SHELF-SLOPE ROCKFISH,21,FISH TRAP,TRAP,YES,ROCKFISH GROUP,YES
Statewide_SocEco,663,BANK ROCKFISH,SHELF-SLOPE ROCKFISH,35,DAINISH/SCOTTISH SEINE,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,663,BANK ROCKFISH,SHELF-SLOPE ROCKFISH,40,BRAIL/DIP NET OR A-FRAME,BRAIL/DIP NET,No,ROCKFISH GROUP,YES
Statewide_SocEco,663,BANK ROCKFISH,SHELF-SLOPE ROCKFISH,47,SELECTIVE FLATFISH TRAWL - SMALL FOOTROPE,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,663,BANK ROCKFISH,SHELF-SLOPE ROCKFISH,48,TRAWL-Footrope less than 8 in. in diameter,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,663,BANK ROCKFISH,SHELF-SLOPE ROCKFISH,49,TRAWL-Footrope greater than 8 in. in diameter,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,663,BANK ROCKFISH,SHELF-SLOPE ROCKFISH,50,TRAWL NET,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,663,BANK ROCKFISH,SHELF-SLOPE ROCKFISH,54,MIDWATER TRAWL,MIDWATER TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,663,BANK ROCKFISH,SHELF-SLOPE ROCKFISH,56,BOTTOM TRAWL,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,663,BANK ROCKFISH,SHELF-SLOPE ROCKFISH,58,SINGLE-RIGGED TRAWL,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,663,BANK ROCKFISH,SHELF-SLOPE ROCKFISH,65,DRIFT GILL NET,GILL NET,No,ROCKFISH GROUP,YES
Statewide_SocEco,663,BANK ROCKFISH,SHELF-SLOPE ROCKFISH,66,SET GILL NET,GILL NET,No,ROCKFISH GROUP,YES
Statewide_SocEco,664,ROSETHORN ROCKFISH,SHELF-SLOPE ROCKFISH,0,UNKNOWN,MISC,No,ROCKFISH GROUP,YES
Statewide_SocEco,664,ROSETHORN ROCKFISH,SHELF-SLOPE ROCKFISH,1,HOOK & LINE,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,664,ROSETHORN ROCKFISH,SHELF-SLOPE ROCKFISH,3,Vertical Hook & Line/Portuguese Longline,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,664,ROSETHORN ROCKFISH,SHELF-SLOPE ROCKFISH,5,SET LONGLINE,LONGLINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,664,ROSETHORN ROCKFISH,SHELF-SLOPE ROCKFISH,6,JIG/BAIT (ALBACORE),HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,664,ROSETHORN ROCKFISH,SHELF-SLOPE ROCKFISH,7,TROLL (ALBACORE),TROLL,YES,ROCKFISH GROUP,YES
Statewide_SocEco,664,ROSETHORN ROCKFISH,SHELF-SLOPE ROCKFISH,8,TROLL (GROUNDFISH OR OTHER FISH),TROLL,YES,ROCKFISH GROUP,YES
Statewide_SocEco,664,ROSETHORN ROCKFISH,SHELF-SLOPE ROCKFISH,9,TROLL (SALMON),TROLL,YES,ROCKFISH GROUP,YES
Statewide_SocEco,664,ROSETHORN ROCKFISH,SHELF-SLOPE ROCKFISH,21,FISH TRAP,TRAP,YES,ROCKFISH GROUP,YES
Statewide_SocEco,664,ROSETHORN ROCKFISH,SHELF-SLOPE ROCKFISH,48,TRAWL-Footrope less than 8 in. in diameter,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,664,ROSETHORN ROCKFISH,SHELF-SLOPE ROCKFISH,49,TRAWL-Footrope greater than 8 in. in diameter,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,664,ROSETHORN ROCKFISH,SHELF-SLOPE ROCKFISH,56,BOTTOM TRAWL,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,664,ROSETHORN ROCKFISH,SHELF-SLOPE ROCKFISH,66,SET GILL NET,GILL NET,No,ROCKFISH GROUP,YES
Statewide_SocEco,665,BLUE ROCKFISH,NEARSHORE FINFISH,0,UNKNOWN,MISC,No,ROCKFISH GROUP,YES
Statewide_SocEco,665,BLUE ROCKFISH,NEARSHORE FINFISH,1,HOOK & LINE,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,665,BLUE ROCKFISH,NEARSHORE FINFISH,2,LIVE BAIT,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,665,BLUE ROCKFISH,NEARSHORE FINFISH,3,Vertical Hook & Line/Portuguese Longline,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,665,BLUE ROCKFISH,NEARSHORE FINFISH,4,MOOCHING (SALMON),HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,665,BLUE ROCKFISH,NEARSHORE FINFISH,5,SET LONGLINE,LONGLINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,665,BLUE ROCKFISH,NEARSHORE FINFISH,6,JIG/BAIT (ALBACORE),HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,665,BLUE ROCKFISH,NEARSHORE FINFISH,7,TROLL (ALBACORE),TROLL,No,ROCKFISH GROUP,YES
Statewide_SocEco,665,BLUE ROCKFISH,NEARSHORE FINFISH,8,TROLL (GROUNDFISH OR OTHER FISH),TROLL,No,ROCKFISH GROUP,YES
Statewide_SocEco,665,BLUE ROCKFISH,NEARSHORE FINFISH,9,TROLL (SALMON),TROLL,No,ROCKFISH GROUP,YES
Statewide_SocEco,665,BLUE ROCKFISH,NEARSHORE FINFISH,18,DIVING,DIVING,No,ROCKFISH GROUP,YES
Statewide_SocEco,665,BLUE ROCKFISH,NEARSHORE FINFISH,20,ENTRAPPING,TRAP,YES,ROCKFISH GROUP,YES
Statewide_SocEco,665,BLUE ROCKFISH,NEARSHORE FINFISH,21,FISH TRAP,TRAP,YES,ROCKFISH GROUP,YES
Statewide_SocEco,665,BLUE ROCKFISH,NEARSHORE FINFISH,22,PRAWN TRAP,TRAP,YES,ROCKFISH GROUP,YES
Statewide_SocEco,665,BLUE ROCKFISH,NEARSHORE FINFISH,27,CRAB OR LOBSTER TRAP,TRAP,YES,ROCKFISH GROUP,YES
Statewide_SocEco,665,BLUE ROCKFISH,NEARSHORE FINFISH,35,DAINISH/SCOTTISH SEINE,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,665,BLUE ROCKFISH,NEARSHORE FINFISH,48,TRAWL-Footrope less than 8 in. in diameter,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,665,BLUE ROCKFISH,NEARSHORE FINFISH,50,TRAWL NET,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,665,BLUE ROCKFISH,NEARSHORE FINFISH,56,BOTTOM TRAWL,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,665,BLUE ROCKFISH,NEARSHORE FINFISH,58,SINGLE-RIGGED TRAWL,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,665,BLUE ROCKFISH,NEARSHORE FINFISH,65,DRIFT GILL NET,GILL NET,No,ROCKFISH GROUP,YES
Statewide_SocEco,665,BLUE ROCKFISH,NEARSHORE FINFISH,66,SET GILL NET,GILL NET,No,ROCKFISH GROUP,YES
Statewide_SocEco,666,SQUARESPOT ROCKFISH,SHELF-SLOPE ROCKFISH,1,HOOK & LINE,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,666,SQUARESPOT ROCKFISH,SHELF-SLOPE ROCKFISH,3,Vertical Hook & Line/Portuguese Longline,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,666,SQUARESPOT ROCKFISH,SHELF-SLOPE ROCKFISH,5,SET LONGLINE,LONGLINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,666,SQUARESPOT ROCKFISH,SHELF-SLOPE ROCKFISH,27,CRAB OR LOBSTER TRAP,TRAP,YES,ROCKFISH GROUP,YES
Statewide_SocEco,666,SQUARESPOT ROCKFISH,SHELF-SLOPE ROCKFISH,48,TRAWL-Footrope less than 8 in. in diameter,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,666,SQUARESPOT ROCKFISH,SHELF-SLOPE ROCKFISH,54,MIDWATER TRAWL,MIDWATER TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,666,SQUARESPOT ROCKFISH,SHELF-SLOPE ROCKFISH,56,BOTTOM TRAWL,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,0,UNKNOWN,MISC,No,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,1,HOOK & LINE,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,2,LIVE BAIT,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,3,Vertical Hook & Line/Portuguese Longline,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,4,MOOCHING (SALMON),HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,5,SET LONGLINE,LONGLINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,6,JIG/BAIT (ALBACORE),HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,7,TROLL (ALBACORE),TROLL,YES,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,8,TROLL (GROUNDFISH OR OTHER FISH),TROLL,YES,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,9,TROLL (SALMON),TROLL,YES,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,20,ENTRAPPING,TRAP,YES,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,21,FISH TRAP,TRAP,YES,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,22,PRAWN TRAP,TRAP,YES,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,27,CRAB OR LOBSTER TRAP,TRAP,YES,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,35,DAINISH/SCOTTISH SEINE,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,40,BRAIL/DIP NET OR A-FRAME,BRAIL/DIP NET,No,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,47,SELECTIVE FLATFISH TRAWL - SMALL FOOTROPE,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,48,TRAWL-Footrope less than 8 in. in diameter,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,49,TRAWL-Footrope greater than 8 in. in diameter,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,50,TRAWL NET,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,54,MIDWATER TRAWL,MIDWATER TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,55,BEAM TRAWL,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,56,BOTTOM TRAWL,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,58,SINGLE-RIGGED TRAWL,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,59,DOUBLE-RIGGED TRAWL,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,65,DRIFT GILL NET,GILL NET,No,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,66,SET GILL NET,GILL NET,No,ROCKFISH GROUP,YES
Statewide_SocEco,667,BLACKGILL ROCKFISH,SHELF-SLOPE ROCKFISH,71,PURSE SEINE,SEINE/NET,No,ROCKFISH GROUP,YES
Statewide_SocEco,668,STRIPETAIL ROCKFISH,SHELF-SLOPE ROCKFISH,1,HOOK & LINE,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,668,STRIPETAIL ROCKFISH,SHELF-SLOPE ROCKFISH,3,Vertical Hook & Line/Portuguese Longline,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,668,STRIPETAIL ROCKFISH,SHELF-SLOPE ROCKFISH,5,SET LONGLINE,LONGLINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,668,STRIPETAIL ROCKFISH,SHELF-SLOPE ROCKFISH,35,DAINISH/SCOTTISH SEINE,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,668,STRIPETAIL ROCKFISH,SHELF-SLOPE ROCKFISH,48,TRAWL-Footrope less than 8 in. in diameter,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,668,STRIPETAIL ROCKFISH,SHELF-SLOPE ROCKFISH,49,TRAWL-Footrope greater than 8 in. in diameter,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,668,STRIPETAIL ROCKFISH,SHELF-SLOPE ROCKFISH,54,MIDWATER TRAWL,MIDWATER TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,669,SPECKLED ROCKFISH,SHELF-SLOPE ROCKFISH,1,HOOK & LINE,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,669,SPECKLED ROCKFISH,SHELF-SLOPE ROCKFISH,3,Vertical Hook & Line/Portuguese Longline,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,669,SPECKLED ROCKFISH,SHELF-SLOPE ROCKFISH,5,SET LONGLINE,LONGLINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,669,SPECKLED ROCKFISH,SHELF-SLOPE ROCKFISH,21,FISH TRAP,TRAP,YES,ROCKFISH GROUP,YES
Statewide_SocEco,669,SPECKLED ROCKFISH,SHELF-SLOPE ROCKFISH,49,TRAWL-Footrope greater than 8 in. in diameter,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,669,SPECKLED ROCKFISH,SHELF-SLOPE ROCKFISH,56,BOTTOM TRAWL,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,669,SPECKLED ROCKFISH,SHELF-SLOPE ROCKFISH,60,UNKNOWN,Other-misc,No,ROCKFISH GROUP,YES
Statewide_SocEco,669,SPECKLED ROCKFISH,SHELF-SLOPE ROCKFISH,66,SET GILL NET,GILL NET,No,ROCKFISH GROUP,YES
Statewide_SocEco,670,SWORDSPINE ROCKFISH,SHELF-SLOPE ROCKFISH,1,HOOK & LINE,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,670,SWORDSPINE ROCKFISH,SHELF-SLOPE ROCKFISH,5,SET LONGLINE,LONGLINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,670,SWORDSPINE ROCKFISH,SHELF-SLOPE ROCKFISH,48,TRAWL-Footrope less than 8 in. in diameter,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,670,SWORDSPINE ROCKFISH,SHELF-SLOPE ROCKFISH,49,TRAWL-Footrope greater than 8 in. in diameter,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,670,SWORDSPINE ROCKFISH,SHELF-SLOPE ROCKFISH,56,BOTTOM TRAWL,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,671,CALICO ROCKFISH,NEARSHORE FINFISH,1,HOOK & LINE,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,672,SHORTBELLY ROCKFISH,SHELF-SLOPE ROCKFISH,0,UNKNOWN,MISC,No,ROCKFISH GROUP,YES
Statewide_SocEco,672,SHORTBELLY ROCKFISH,SHELF-SLOPE ROCKFISH,1,HOOK & LINE,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,672,SHORTBELLY ROCKFISH,SHELF-SLOPE ROCKFISH,5,SET LONGLINE,LONGLINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,672,SHORTBELLY ROCKFISH,SHELF-SLOPE ROCKFISH,9,TROLL (SALMON),TROLL,YES,ROCKFISH GROUP,YES
Statewide_SocEco,672,SHORTBELLY ROCKFISH,SHELF-SLOPE ROCKFISH,35,DAINISH/SCOTTISH SEINE,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,672,SHORTBELLY ROCKFISH,SHELF-SLOPE ROCKFISH,48,TRAWL-Footrope less than 8 in. in diameter,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,672,SHORTBELLY ROCKFISH,SHELF-SLOPE ROCKFISH,49,TRAWL-Footrope greater than 8 in. in diameter,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,672,SHORTBELLY ROCKFISH,SHELF-SLOPE ROCKFISH,50,TRAWL NET,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,672,SHORTBELLY ROCKFISH,SHELF-SLOPE ROCKFISH,54,MIDWATER TRAWL,MIDWATER TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,672,SHORTBELLY ROCKFISH,SHELF-SLOPE ROCKFISH,55,BEAM TRAWL,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,672,SHORTBELLY ROCKFISH,SHELF-SLOPE ROCKFISH,56,BOTTOM TRAWL,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,672,SHORTBELLY ROCKFISH,SHELF-SLOPE ROCKFISH,58,SINGLE-RIGGED TRAWL,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,673,CHAMELEON ROCKFISH,SHELF-SLOPE ROCKFISH,1,HOOK & LINE,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,673,CHAMELEON ROCKFISH,SHELF-SLOPE ROCKFISH,5,SET LONGLINE,LONGLINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,674,AURORA ROCKFISH,SHELF-SLOPE ROCKFISH,1,HOOK & LINE,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,674,AURORA ROCKFISH,SHELF-SLOPE ROCKFISH,3,Vertical Hook & Line/Portuguese Longline,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,674,AURORA ROCKFISH,SHELF-SLOPE ROCKFISH,4,MOOCHING (SALMON),HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,674,AURORA ROCKFISH,SHELF-SLOPE ROCKFISH,5,SET LONGLINE,LONGLINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,674,AURORA ROCKFISH,SHELF-SLOPE ROCKFISH,6,JIG/BAIT (ALBACORE),HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,674,AURORA ROCKFISH,SHELF-SLOPE ROCKFISH,9,TROLL (SALMON),TROLL,YES,ROCKFISH GROUP,YES
Statewide_SocEco,674,AURORA ROCKFISH,SHELF-SLOPE ROCKFISH,21,FISH TRAP,TRAP,YES,ROCKFISH GROUP,YES
Statewide_SocEco,674,AURORA ROCKFISH,SHELF-SLOPE ROCKFISH,27,CRAB OR LOBSTER TRAP,TRAP,YES,ROCKFISH GROUP,YES
Statewide_SocEco,674,AURORA ROCKFISH,SHELF-SLOPE ROCKFISH,47,SELECTIVE FLATFISH TRAWL - SMALL FOOTROPE,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,674,AURORA ROCKFISH,SHELF-SLOPE ROCKFISH,48,TRAWL-Footrope less than 8 in. in diameter,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,674,AURORA ROCKFISH,SHELF-SLOPE ROCKFISH,49,TRAWL-Footrope greater than 8 in. in diameter,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,674,AURORA ROCKFISH,SHELF-SLOPE ROCKFISH,54,MIDWATER TRAWL,MIDWATER TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,674,AURORA ROCKFISH,SHELF-SLOPE ROCKFISH,56,BOTTOM TRAWL,BOTTOM TRAWL,No,ROCKFISH GROUP,YES
Statewide_SocEco,674,AURORA ROCKFISH,SHELF-SLOPE ROCKFISH,65,DRIFT GILL NET,GILL NET,No,ROCKFISH GROUP,YES
Statewide_SocEco,674,AURORA ROCKFISH,SHELF-SLOPE ROCKFISH,66,SET GILL NET,GILL NET,No,ROCKFISH GROUP,YES
Statewide_SocEco,675,REDBANDED ROCKFISH,SHELF-SLOPE ROCKFISH,1,HOOK & LINE,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,675,REDBANDED ROCKFISH,SHELF-SLOPE ROCKFISH,3,Vertical Hook & Line/Portuguese Longline,HOOK-LINE,YES,ROCKFISH GROUP,YES
Statewide_SocEco,675,REDBANDED ROCKFISH,SHELF-SLOPE ROCKFISH,5,SET LONGLINE,LONGLINE,YES,ROCKFISH GROUP,YES
